Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	25.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200830:2110,0.0,0.0,0.0,15.28,4.0,0.0
20200830:2210,0.0,0.0,0.0,15.17,3.79,0.0
20200830:2310,0.0,0.0,0.0,15.0,3.66,0.0
20200831:0010,0.0,0.0,0.0,14.81,3.52,0.0
20200831:0110,0.0,0.0,0.0,14.67,3.31,0.0
20200831:0210,0.0,0.0,0.0,14.46,3.03,0.0
20200831:0310,0.0,0.0,0.0,14.12,2.83,0.0
20200831:0410,0.0,0.0,0.0,13.85,2.83,0.0
20200831:0510,0.0,0.85,2.36,13.88,2.83,0.0
20200831:0610,49462.08,43.82,11.68,13.92,2.41,0.0
20200831:0710,134336.61,96.34,20.98,14.0,2.0,0.0
20200831:0810,416021.31,263.32,29.82,14.58,2.0,0.0
20200831:0910,730096.29,456.6,37.65,15.34,2.48,0.0
20200831:1010,722921.52,454.75,43.68,15.88,2.34,0.0
20200831:1110,1134490.32,740.44,47.02,16.48,2.0,0.0
20200831:1210,1280846.4,858.01,46.94,17.24,1.79,0.0
20200831:1310,565860.96,361.55,43.47,18.02,1.72,0.0
20200831:1410,144187.5,104.06,37.34,18.24,1.93,0.0
20200831:1510,463614.72,297.42,29.46,18.5,2.34,0.0
20200831:1610,188089.71,131.07,20.59,18.31,2.69,0.0
20200831:1710,104830.08,94.35,11.28,17.69,2.48,0.0
20200831:1810,0.0,5.11,1.96,16.63,2.41,0.0
20200831:1910,0.0,0.0,0.0,15.38,2.14,0.0
20200831:2010,0.0,0.0,0.0,14.45,2.07,0.0
20200831:2110,0.0,0.0,0.0,13.66,2.0,0.0
20200831:2210,0.0,0.0,0.0,12.84,2.0,0.0
20200831:2310,0.0,0.0,0.0,12.03,2.0,0.0
20200901:0010,0.0,0.0,0.0,11.17,1.86,0.0
20200901:0110,0.0,0.0,0.0,10.63,1.79,0.0
20200901:0210,0.0,0.0,0.0,9.78,1.72,0.0
20200901:0310,0.0,0.0,0.0,9.19,1.72,0.0
20200901:0410,0.0,0.0,0.0,8.6,1.72,0.0
20200901:0510,0.0,5.11,2.12,8.34,1.72,0.0
20200901:0610,211413.48,160.62,11.45,9.09,1.45,0.0
20200901:0710,627181.02,397.24,20.75,12.41,1.45,0.0
20200901:0810,1014987.72,646.18,29.57,14.41,1.79,0.0
20200901:0910,1021078.2,653.74,37.37,15.94,2.07,0.0
20200901:1010,948892.17,608.85,43.37,16.87,2.0,0.0
20200901:1110,460684.83,295.41,46.67,17.55,1.93,0.0
20200901:1210,198840.33,136.92,46.57,17.86,2.07,0.0
20200901:1310,306415.74,202.3,43.11,18.5,2.07,0.0
20200901:1410,539261.25,344.86,36.99,18.62,1.93,0.0
20200901:1510,437245.71,281.82,29.12,18.53,1.93,0.0
20200901:1610,325748.4,219.12,20.25,18.35,1.86,0.0
20200901:1710,100216.08,90.04,10.95,17.8,1.72,0.0
20200901:1810,0.0,1.7,1.63,16.84,1.79,0.0
20200901:1910,0.0,0.0,0.0,15.33,2.28,0.0
20200901:2010,0.0,0.0,0.0,14.44,2.14,0.0
20200901:2110,0.0,0.0,0.0,13.55,2.0,0.0
20200901:2210,0.0,0.0,0.0,12.73,1.86,0.0
20200901:2310,0.0,0.0,0.0,12.1,1.66,0.0
20200902:0010,0.0,0.0,0.0,11.24,1.59,0.0
20200902:0110,0.0,0.0,0.0,10.79,1.52,0.0
20200902:0210,0.0,0.0,0.0,10.3,1.45,0.0
20200902:0310,0.0,0.0,0.0,9.99,1.45,0.0
20200902:0410,0.0,0.0,0.0,9.36,1.52,0.0
20200902:0510,0.0,1.7,1.89,9.16,1.45,0.0
20200902:0610,148501.59,111.13,11.22,10.39,0.97,0.0
20200902:0710,343143.18,220.99,20.51,12.74,0.76,0.0
20200902:0810,986173.29,638.62,29.32,14.98,0.69,0.0
20200902:0910,1231753.44,826.8,37.09,16.84,1.03,0.0
20200902:1010,1363367.79,951.18,43.05,18.17,0.83,0.0
20200902:1110,1266889.05,876.91,46.32,18.72,0.69,0.0
20200902:1210,456578.37,297.73,46.2,19.4,0.62,0.0
20200902:1310,881966.1,582.4,42.74,19.8,0.62,0.0
20200902:1410,730857.6,475.9,36.63,20.18,0.83,0.0
20200902:1510,301594.11,201.48,28.77,20.34,1.17,0.0
20200902:1610,275801.85,188.5,19.92,20.07,1.66,0.0
20200902:1710,88634.94,92.62,10.61,19.46,1.66,0.0
20200902:1810,0.0,0.0,0.0,18.41,1.72,0.0
20200902:1910,0.0,0.0,0.0,17.16,1.79,0.0
20200902:2010,0.0,0.0,0.0,15.74,1.86,0.0
20200902:2110,0.0,0.0,0.0,14.44,1.66,0.0
20200902:2210,0.0,0.0,0.0,13.29,1.38,0.0
20200902:2310,0.0,0.0,0.0,14.3,0.83,0.0
20200903:0010,0.0,0.0,0.0,12.56,1.17,0.0
20200903:0110,0.0,0.0,0.0,11.71,1.45,0.0
20200903:0210,0.0,0.0,0.0,12.2,1.72,0.0
20200903:0310,0.0,0.0,0.0,12.91,2.0,0.0
20200903:0410,0.0,0.0,0.0,13.32,2.48,0.0
20200903:0510,0.0,0.85,1.66,13.06,2.48,0.0
20200903:0610,46855.17,41.99,10.99,13.26,2.62,0.0
20200903:0710,85497.42,66.64,20.28,14.13,2.9,0.0
20200903:0810,113758.17,83.98,29.07,14.56,3.52,0.0
20200903:0910,137797.11,98.58,36.8,14.95,3.59,0.0
20200903:1010,249179.07,164.31,42.73,14.8,4.0,0.0
20200903:1110,304708.56,197.17,45.96,15.2,4.41,0.0
20200903:1210,570105.84,355.93,45.83,16.11,4.41,0.0
20200903:1310,333476.85,217.22,42.36,18.44,4.21,0.0
20200903:1410,439068.24,281.91,36.27,20.33,4.83,0.0
20200903:1510,290843.49,193.35,28.42,20.68,4.48,0.0
20200903:1610,227677.83,157.15,19.58,20.42,4.41,0.0
20200903:1710,71217.09,61.05,10.28,20.14,4.55,0.0
20200903:1810,0.0,0.0,0.0,19.96,4.62,0.0
20200903:1910,0.0,0.0,0.0,19.14,4.28,0.0
20200903:2010,0.0,0.0,0.0,18.95,4.28,0.0
20200903:2110,0.0,0.0,0.0,19.05,4.41,0.0
20200903:2210,0.0,0.0,0.0,19.28,4.55,0.0
20200903:2310,0.0,0.0,0.0,19.43,4.48,0.0
20200904:0010,0.0,0.0,0.0,19.44,4.41,0.0
20200904:0110,0.0,0.0,0.0,19.25,4.21,0.0
20200904:0210,0.0,0.0,0.0,18.9,3.86,0.0
20200904:0310,0.0,0.0,0.0,18.49,3.72,0.0
20200904:0410,0.0,0.0,0.0,18.02,3.52,0.0
20200904:0510,0.0,0.0,0.0,17.77,3.03,0.0
20200904:0610,126815.79,99.34,10.76,17.62,2.97,0.0
20200904:0710,36289.11,35.6,20.04,18.17,3.1,0.0
20200904:0810,375371.97,242.08,28.81,18.75,3.79,0.0
20200904:0910,338875.23,221.03,36.52,19.23,4.14,0.0
20200904:1010,475634.19,304.26,42.41,19.84,4.34,0.0
20200904:1110,748460.01,476.12,45.61,20.5,4.14,0.0
20200904:1210,1313398.17,867.95,45.45,20.92,4.14,0.0
20200904:1310,339013.65,223.35,41.99,21.39,4.41,0.0
20200904:1410,632556.33,402.81,35.9,21.37,4.34,0.0
20200904:1510,693968.67,443.83,28.07,21.01,3.79,0.0
20200904:1610,432977.76,296.57,19.24,20.55,3.24,0.0
20200904:1710,63396.36,55.49,9.94,20.02,2.41,0.0
20200904:1810,0.0,0.0,0.0,19.04,1.93,0.0
20200904:1910,0.0,0.0,0.0,17.51,1.79,0.0
20200904:2010,0.0,0.0,0.0,16.58,1.66,0.0
20200904:2110,0.0,0.0,0.0,15.33,1.1,0.0
20200904:2210,0.0,0.0,0.0,16.02,0.62,0.0
20200904:2310,0.0,0.0,0.0,15.16,0.9,0.0
20200905:0010,0.0,0.0,0.0,14.13,1.1,0.0
20200905:0110,0.0,0.0,0.0,14.52,1.45,0.0
20200905:0210,0.0,0.0,0.0,14.93,1.86,0.0
20200905:0310,0.0,0.0,0.0,14.98,2.0,0.0
20200905:0410,0.0,0.0,0.0,14.91,2.21,0.0
20200905:0510,0.0,0.0,0.0,14.68,2.34,0.0
20200905:0610,47939.46,42.9,10.53,14.4,2.28,0.0
20200905:0710,170694.93,118.12,19.8,14.2,2.34,0.0
20200905:0810,988157.31,620.99,28.55,14.67,2.76,0.0
20200905:0910,1004398.59,629.59,36.23,15.21,3.45,0.0
20200905:1010,1128169.14,715.73,42.09,16.26,3.93,0.0
20200905:1110,92972.1,72.11,45.25,17.34,3.86,0.0
20200905:1210,350087.25,226.78,45.08,17.89,4.07,0.0
20200905:1310,310683.69,203.26,41.61,17.99,4.14,0.0
20200905:1410,386053.38,248.21,35.54,18.38,4.28,0.0
20200905:1510,387276.09,248.6,27.72,18.04,4.28,0.0
20200905:1610,445943.1,300.49,18.89,17.19,3.86,0.0
20200905:1710,78691.77,80.29,9.6,16.49,3.17,0.0
20200905:1810,0.0,0.0,0.0,15.66,2.55,0.0
20200905:1910,0.0,0.0,0.0,14.89,2.07,0.0
20200905:2010,0.0,0.0,0.0,14.05,1.86,0.0
20200905:2110,0.0,0.0,0.0,13.36,1.86,0.0
20200905:2210,0.0,0.0,0.0,12.67,1.93,0.0
20200905:2310,0.0,0.0,0.0,12.04,2.0,0.0
20200906:0010,0.0,0.0,0.0,11.92,2.07,0.0
20200906:0110,0.0,0.0,0.0,11.85,2.07,0.0
20200906:0210,0.0,0.0,0.0,11.48,2.07,0.0
20200906:0310,0.0,0.0,0.0,11.08,2.07,0.0
20200906:0410,0.0,0.0,0.0,10.94,2.0,0.0
20200906:0510,0.0,0.0,0.0,10.51,2.0,0.0
20200906:0610,190604.34,146.64,10.3,10.77,1.86,0.0
20200906:0710,425595.36,270.08,19.56,12.71,1.72,0.0
20200906:0810,958789.2,606.75,28.3,14.46,1.86,0.0
20200906:0910,483385.71,305.91,35.95,15.86,1.93,0.0
20200906:1010,1103276.61,713.37,41.76,16.84,2.41,0.0
20200906:1110,818454.39,519.66,44.89,17.51,2.62,0.0
20200906:1210,716577.27,454.21,44.7,17.91,2.69,0.0
20200906:1310,732172.59,464.81,41.23,18.19,2.55,0.0
20200906:1410,51030.84,45.64,35.17,18.55,2.69,0.0
20200906:1510,247541.1,166.22,27.36,18.22,2.48,0.0
20200906:1610,297533.79,201.68,18.54,17.93,2.34,0.0
20200906:1710,56752.2,50.44,9.25,17.47,1.66,0.0
20200906:1810,0.0,0.0,0.0,16.51,1.72,0.0
20200906:1910,0.0,0.0,0.0,15.6,1.59,0.0
20200906:2010,0.0,0.0,0.0,14.28,1.45,0.0
20200906:2110,0.0,0.0,0.0,13.39,1.24,0.0
20200906:2210,0.0,0.0,0.0,12.83,1.17,0.0
20200906:2310,0.0,0.0,0.0,12.73,1.03,0.0
20200907:0010,0.0,0.0,0.0,11.43,1.24,0.0
20200907:0110,0.0,0.0,0.0,10.5,1.38,0.0
20200907:0210,0.0,0.0,0.0,9.78,1.45,0.0
20200907:0310,0.0,0.0,0.0,9.22,1.52,0.0
20200907:0410,0.0,0.0,0.0,8.84,1.52,0.0
20200907:0510,0.0,0.0,0.0,8.44,1.66,0.0
20200907:0610,190350.57,145.84,10.06,9.06,1.45,0.0
20200907:0710,593521.89,376.01,19.32,12.51,1.31,0.0
20200907:0810,982620.51,625.97,28.04,15.0,1.72,0.0
20200907:0910,1257684.12,824.46,35.66,16.87,2.41,0.0
20200907:1010,1382285.19,923.62,41.43,18.06,2.76,0.0
20200907:1110,1071440.01,695.01,44.53,19.2,3.03,0.0
20200907:1210,1116772.56,728.52,44.32,19.82,3.17,0.0
20200907:1310,764747.43,487.61,40.85,19.8,3.1,0.0
20200907:1410,1072062.9,696.35,34.8,19.92,2.9,0.0
20200907:1510,577234.47,370.26,27.01,20.01,2.62,0.0
20200907:1610,360699.45,247.4,18.19,19.95,2.28,0.0
20200907:1710,70294.29,63.94,8.91,19.24,1.52,0.0
20200907:1810,0.0,0.0,0.0,18.21,1.72,0.0
20200907:1910,0.0,0.0,0.0,17.24,1.93,0.0
20200907:2010,0.0,0.0,0.0,15.86,2.14,0.0
20200907:2110,0.0,0.0,0.0,14.94,2.28,0.0
20200907:2210,0.0,0.0,0.0,14.52,2.34,0.0
20200907:2310,0.0,0.0,0.0,14.22,2.62,0.0
20200908:0010,0.0,0.0,0.0,14.07,2.76,0.0
20200908:0110,0.0,0.0,0.0,13.93,2.97,0.0
20200908:0210,0.0,0.0,0.0,13.91,3.1,0.0
20200908:0310,0.0,0.0,0.0,13.92,3.17,0.0
20200908:0410,0.0,0.0,0.0,14.07,3.1,0.0
20200908:0510,0.0,0.0,0.0,14.49,2.97,0.0
20200908:0610,69579.12,58.26,9.83,14.93,2.97,0.0
20200908:0710,269226.9,177.46,19.07,15.32,2.9,0.0
20200908:0810,407900.67,259.0,27.77,15.98,2.76,0.0
20200908:0910,221448.93,149.7,35.36,17.39,3.79,0.0
20200908:1010,218680.53,148.79,41.11,18.5,3.72,0.0
20200908:1110,159921.24,114.1,44.16,19.8,3.52,0.0
20200908:1210,144256.71,104.97,43.93,20.7,3.38,0.0
20200908:1310,137958.6,101.32,40.47,21.14,3.17,0.0
20200908:1410,111358.89,84.89,34.42,21.34,3.24,0.0
20200908:1510,151085.43,109.54,26.64,21.39,2.97,0.0
20200908:1610,126631.23,94.83,17.84,21.49,2.34,0.0
20200908:1710,42887.13,41.21,8.56,21.04,1.72,0.0
20200908:1810,0.0,0.0,0.0,20.32,1.45,0.0
20200908:1910,0.0,0.0,0.0,18.74,1.17,0.0
20200908:2010,0.0,0.0,0.0,18.48,1.31,0.0
20200908:2110,0.0,0.0,0.0,18.26,1.38,0.0
20200908:2210,0.0,0.0,0.0,18.11,1.59,0.0
20200908:2310,0.0,0.0,0.0,18.03,1.79,0.0
20200909:0010,0.0,0.0,0.0,17.94,2.0,0.0
20200909:0110,0.0,0.0,0.0,17.89,2.07,0.0
20200909:0210,0.0,0.0,0.0,17.8,2.21,0.0
20200909:0310,0.0,0.0,0.0,17.61,2.34,0.0
20200909:0410,0.0,0.0,0.0,17.31,2.48,0.0
20200909:0510,0.0,0.0,0.0,17.03,2.62,0.0
20200909:0610,98785.74,79.85,9.59,16.91,2.76,0.0
20200909:0710,71055.6,58.42,18.83,17.67,4.07,0.0
20200909:0810,189635.4,131.25,27.51,18.52,4.07,0.0
20200909:0910,249478.98,167.77,35.07,19.45,4.07,0.0
20200909:1010,185275.17,129.62,40.77,20.25,4.14,0.0
20200909:1110,985758.03,634.07,43.8,21.27,4.28,0.0
20200909:1210,1427363.97,960.4,43.55,21.87,4.07,0.0
20200909:1310,265281.93,179.82,40.08,22.6,4.07,0.0
20200909:1410,224286.54,154.84,34.05,22.75,4.14,0.0
20200909:1510,276055.62,185.82,26.28,22.23,4.14,0.0
20200909:1610,256123.14,177.99,17.49,21.32,3.72,0.0
20200909:1710,5398.38,11.87,8.21,20.28,3.31,0.0
20200909:1810,0.0,0.0,0.0,19.44,3.1,0.0
20200909:1910,0.0,0.0,0.0,18.89,2.9,0.0
20200909:2010,0.0,0.0,0.0,18.26,3.17,0.0
20200909:2110,0.0,0.0,0.0,17.39,3.45,0.0
20200909:2210,0.0,0.0,0.0,16.3,3.03,0.0
20200909:2310,0.0,0.0,0.0,15.31,2.21,0.0
20200910:0010,0.0,0.0,0.0,14.47,1.72,0.0
20200910:0110,0.0,0.0,0.0,13.35,1.38,0.0
20200910:0210,0.0,0.0,0.0,12.38,1.03,0.0
20200910:0310,0.0,0.0,0.0,12.86,0.55,0.0
20200910:0410,0.0,0.0,0.0,12.53,0.34,0.0
20200910:0510,0.0,0.0,0.0,12.29,0.48,0.0
20200910:0610,179715.3,140.62,9.36,12.28,0.55,0.0
20200910:0710,608794.23,389.63,18.58,13.33,0.62,0.0
20200910:0810,987442.14,638.63,27.24,15.61,0.97,0.0
20200910:0910,1237405.59,824.81,34.77,16.81,1.38,0.0
20200910:1010,1399910.67,966.32,40.44,17.62,1.31,0.0
20200910:1110,1407662.19,980.2,43.43,18.24,1.24,0.0
20200910:1210,1396450.17,969.34,43.16,18.72,1.38,0.0
20200910:1310,1285068.21,875.42,39.69,18.98,1.38,0.0
20200910:1410,1088511.81,719.73,33.67,19.02,1.45,0.0
20200910:1510,817277.82,531.44,25.92,18.95,1.38,0.0
20200910:1610,414314.13,287.5,17.13,18.65,1.17,0.0
20200910:1710,60028.14,63.44,7.86,18.24,1.24,0.0
20200910:1810,0.0,0.0,0.0,17.15,1.45,0.0
20200910:1910,0.0,0.0,0.0,15.56,1.72,0.0
20200910:2010,0.0,0.0,0.0,14.05,1.93,0.0
20200910:2110,0.0,0.0,0.0,13.08,2.07,0.0
20200910:2210,0.0,0.0,0.0,12.45,2.14,0.0
20200910:2310,0.0,0.0,0.0,11.66,2.21,0.0
20200911:0010,0.0,0.0,0.0,10.94,2.07,0.0
20200911:0110,0.0,0.0,0.0,10.31,1.79,0.0
20200911:0210,0.0,0.0,0.0,10.3,1.52,0.0
20200911:0310,0.0,0.0,0.0,10.47,1.31,0.0
20200911:0410,0.0,0.0,0.0,10.15,1.24,0.0
20200911:0510,0.0,0.0,0.0,10.04,1.17,0.0
20200911:0610,113642.82,88.89,9.12,10.3,1.03,0.0
20200911:0710,187997.43,128.21,18.34,12.46,0.07,0.0
20200911:0810,553979.91,351.3,26.98,14.86,0.14,0.0
20200911:0910,823575.93,533.6,34.48,16.93,0.28,0.0
20200911:1010,1264512.84,876.15,40.11,18.44,0.48,0.0
20200911:1110,1368027.93,955.95,43.06,19.65,1.17,0.0
20200911:1210,1335014.76,922.35,42.77,20.72,1.66,0.0
20200911:1310,1244303.52,844.81,39.31,21.38,1.93,0.0
20200911:1410,1031782.68,682.51,33.29,21.77,2.0,0.0
20200911:1510,700197.57,455.73,25.55,22.0,2.21,0.0
20200911:1610,352348.11,246.52,16.78,21.76,2.14,0.0
20200911:1710,52807.23,52.04,7.5,20.94,1.38,0.0
20200911:1810,0.0,0.0,0.0,19.56,1.66,0.0
20200911:1910,0.0,0.0,0.0,17.67,1.93,0.0
20200911:2010,0.0,0.0,0.0,16.09,1.72,0.0
20200911:2110,0.0,0.0,0.0,14.45,1.45,0.0
20200911:2210,0.0,0.0,0.0,14.07,1.17,0.0
20200911:2310,0.0,0.0,0.0,14.56,0.9,0.0
20200912:0010,0.0,0.0,0.0,14.0,0.97,0.0
20200912:0110,0.0,0.0,0.0,11.32,1.79,0.0
20200912:0210,0.0,0.0,0.0,11.17,2.0,0.0
20200912:0310,0.0,0.0,0.0,11.28,2.21,0.0
20200912:0410,0.0,0.0,0.0,11.22,2.21,0.0
20200912:0510,0.0,0.0,0.0,11.06,2.28,0.0
20200912:0610,141580.59,110.36,8.88,11.39,2.41,0.0
20200912:0710,515706.78,325.11,18.09,13.15,2.55,0.0
20200912:0810,940425.48,587.69,26.71,15.18,3.24,0.0
20200912:0910,1219526.34,782.05,34.18,16.57,3.52,0.0
20200912:1010,1093356.51,698.72,39.77,17.84,3.72,0.0
20200912:1110,1341474.36,883.98,42.69,18.54,3.59,0.0
20200912:1210,971800.68,622.58,42.38,19.25,3.45,0.0
20200912:1310,1053722.25,681.67,38.92,19.83,3.24,0.0
20200912:1410,1050976.92,681.14,32.92,20.18,3.03,0.0
20200912:1510,599058.69,384.16,25.18,20.4,3.03,0.0
20200912:1610,283645.65,196.92,16.42,20.06,2.62,0.0
20200912:1710,46393.77,45.83,7.15,19.34,2.0,0.0
20200912:1810,0.0,0.0,0.0,18.41,1.66,0.0
20200912:1910,0.0,0.0,0.0,17.32,1.45,0.0
20200912:2010,0.0,0.0,0.0,16.5,0.83,0.0
20200912:2110,0.0,0.0,0.0,16.29,0.76,0.0
20200912:2210,0.0,0.0,0.0,14.88,1.45,0.0
20200912:2310,0.0,0.0,0.0,14.09,1.59,0.0
20200913:0010,0.0,0.0,0.0,13.18,1.72,0.0
20200913:0110,0.0,0.0,0.0,12.79,1.86,0.0
20200913:0210,0.0,0.0,0.0,12.51,1.93,0.0
20200913:0310,0.0,0.0,0.0,12.11,2.0,0.0
20200913:0410,0.0,0.0,0.0,11.74,2.0,0.0
20200913:0510,0.0,0.0,0.0,11.49,2.0,0.0
20200913:0610,138373.86,108.63,8.64,11.7,2.0,0.0
20200913:0710,471250.89,298.76,17.84,13.6,2.21,0.0
20200913:0810,885126.69,555.57,26.44,15.81,2.76,0.0
20200913:0910,1108444.29,712.59,33.88,17.33,2.83,0.0
20200913:1010,1325117.73,881.63,39.43,18.83,2.83,0.0
20200913:1110,1428540.54,973.91,42.32,20.37,2.83,0.0
20200913:1210,1385699.55,948.28,41.99,21.61,2.69,0.0
20200913:1310,1271872.17,864.57,38.52,22.55,2.41,0.0
20200913:1410,1051622.88,701.23,32.53,23.09,2.07,0.0
20200913:1510,746706.69,492.45,24.82,23.31,1.79,0.0
20200913:1610,353640.03,252.16,16.06,23.14,1.45,0.0
20200913:1710,44571.24,49.5,6.79,22.54,0.76,0.0
20200913:1810,0.0,0.0,0.0,21.86,0.34,0.0
20200913:1910,0.0,0.0,0.0,21.19,0.55,0.0
20200913:2010,0.0,0.0,0.0,19.69,1.03,0.0
20200913:2110,0.0,0.0,0.0,16.0,1.86,0.0
20200913:2210,0.0,0.0,0.0,14.78,2.14,0.0
20200913:2310,0.0,0.0,0.0,14.05,2.07,0.0
20200914:0010,0.0,0.0,0.0,13.51,1.93,0.0
20200914:0110,0.0,0.0,0.0,12.94,1.79,0.0
20200914:0210,0.0,0.0,0.0,12.57,1.72,0.0
20200914:0310,0.0,0.0,0.0,11.91,1.86,0.0
20200914:0410,0.0,0.0,0.0,11.48,1.86,0.0
20200914:0510,0.0,0.0,0.0,11.14,1.86,0.0
20200914:0610,146286.87,115.07,8.4,11.25,1.72,0.0
20200914:0710,553287.81,353.99,17.59,14.4,1.1,0.0
20200914:0810,911380.35,592.24,26.17,18.4,1.1,0.0
20200914:0910,1145379.36,777.8,33.57,21.55,1.17,0.0
20200914:1010,1301678.61,921.41,39.09,24.33,1.31,0.0
20200914:1110,1352594.1,980.07,41.94,26.54,1.38,0.0
20200914:1210,1325186.94,959.66,41.6,28.13,1.59,0.0
20200914:1310,1219849.32,867.55,38.13,29.16,1.79,0.0
20200914:1410,1015126.14,702.35,32.15,29.7,1.86,0.0
20200914:1510,718653.57,489.52,24.45,29.83,1.86,0.0
20200914:1610,274902.12,202.01,15.7,29.35,1.38,0.0
20200914:1710,40441.71,45.45,6.44,27.83,1.93,0.0
20200914:1810,0.0,0.0,0.0,25.25,2.41,0.0
20200914:1910,0.0,0.0,0.0,23.39,2.21,0.0
20200914:2010,0.0,0.0,0.0,21.63,2.28,0.0
20200914:2110,0.0,0.0,0.0,20.16,2.28,0.0
20200914:2210,0.0,0.0,0.0,19.03,2.28,0.0
20200914:2310,0.0,0.0,0.0,18.1,2.28,0.0
20200915:0010,0.0,0.0,0.0,17.3,2.28,0.0
20200915:0110,0.0,0.0,0.0,16.69,2.28,0.0
20200915:0210,0.0,0.0,0.0,16.19,2.28,0.0
20200915:0310,0.0,0.0,0.0,15.75,2.21,0.0
20200915:0410,0.0,0.0,0.0,15.37,2.14,0.0
20200915:0510,0.0,0.0,0.0,15.04,2.14,0.0
20200915:0610,107460.06,87.65,8.16,15.04,1.93,0.0
20200915:0710,494597.73,321.61,17.34,18.18,1.45,0.0
20200915:0810,869785.14,573.97,25.9,22.68,1.38,0.0
20200915:0910,1122309.36,772.72,33.27,25.37,1.45,0.0
20200915:1010,1273925.4,915.37,38.75,27.73,1.38,0.0
20200915:1110,1298864.07,953.71,41.57,29.56,1.24,0.0
20200915:1210,1270741.74,939.48,41.21,30.89,1.1,0.0
20200915:1310,1063527.0,761.22,37.74,31.73,1.1,0.0
20200915:1410,950322.51,671.46,31.77,32.12,0.97,0.0
20200915:1510,643053.18,446.74,24.07,32.2,0.76,0.0
20200915:1610,285952.65,214.86,15.33,31.96,0.34,0.0
20200915:1710,22054.92,27.02,6.08,30.53,0.41,0.0
20200915:1810,0.0,0.0,0.0,27.56,1.17,0.0
20200915:1910,0.0,0.0,0.0,26.03,1.38,0.0
20200915:2010,0.0,0.0,0.0,25.4,1.1,0.0
20200915:2110,0.0,0.0,0.0,24.66,0.97,0.0
20200915:2210,0.0,0.0,0.0,21.94,1.31,0.0
20200915:2310,0.0,0.0,0.0,20.25,1.52,0.0
20200916:0010,0.0,0.0,0.0,18.85,1.72,0.0
20200916:0110,0.0,0.0,0.0,18.33,2.0,0.0
20200916:0210,0.0,0.0,0.0,17.95,2.0,0.0
20200916:0310,0.0,0.0,0.0,17.55,1.86,0.0
20200916:0410,0.0,0.0,0.0,17.04,1.86,0.0
20200916:0510,0.0,0.0,0.0,16.41,1.79,0.0
20200916:0610,108867.33,89.78,7.91,16.09,1.66,0.0
20200916:0710,424257.3,276.84,17.09,18.21,1.45,0.0
20200916:0810,845146.38,548.53,25.62,20.48,1.59,0.0
20200916:0910,1089665.31,731.21,32.96,22.38,1.66,0.0
20200916:1010,1281653.85,884.27,38.41,24.08,2.21,0.0
20200916:1110,1354462.77,934.0,41.19,25.23,3.24,0.0
20200916:1210,1138481.43,762.87,40.81,26.0,3.86,0.0
20200916:1310,1224855.51,825.01,37.34,26.29,4.07,0.0
20200916:1410,868447.08,567.25,31.38,26.13,4.28,0.0
20200916:1510,658694.64,430.57,23.7,25.64,4.34,0.0
20200916:1610,322841.58,231.74,14.97,24.57,4.21,0.0
20200916:1710,28214.61,35.93,5.72,23.23,3.66,0.0
20200916:1810,0.0,0.0,0.0,21.65,3.45,0.0
20200916:1910,0.0,0.0,0.0,20.07,3.59,0.0
20200916:2010,0.0,0.0,0.0,18.86,3.86,0.0
20200916:2110,0.0,0.0,0.0,17.78,4.34,0.0
20200916:2210,0.0,0.0,0.0,16.86,4.28,0.0
20200916:2310,0.0,0.0,0.0,16.13,4.0,0.0
20200917:0010,0.0,0.0,0.0,15.44,3.93,0.0
20200917:0110,0.0,0.0,0.0,14.73,3.79,0.0
20200917:0210,0.0,0.0,0.0,14.14,3.66,0.0
20200917:0310,0.0,0.0,0.0,13.65,3.38,0.0
20200917:0410,0.0,0.0,0.0,13.25,3.17,0.0
20200917:0510,0.0,0.0,0.0,12.92,3.1,0.0
20200917:0610,127277.19,101.9,7.67,12.72,3.03,0.0
20200917:0710,530956.05,332.78,16.83,13.42,4.0,0.0
20200917:0810,951106.89,585.59,25.35,14.01,4.41,0.0
20200917:0910,1234337.28,774.81,32.66,14.62,4.62,0.0
20200917:1010,1433731.29,925.85,38.07,15.73,4.48,0.0
20200917:1110,1499296.23,984.25,40.82,16.93,4.41,0.0
20200917:1210,1460561.7,961.07,40.42,18.17,4.41,0.0
20200917:1310,1332477.06,868.38,36.95,19.02,4.34,0.0
20200917:1410,1100600.49,704.95,31.0,19.54,4.21,0.0
20200917:1510,748990.62,476.43,23.33,19.67,4.28,0.0
20200917:1610,341089.95,238.55,14.61,19.3,4.34,0.0
20200917:1710,27568.65,34.68,5.36,18.48,3.79,0.0
20200917:1810,0.0,0.0,0.0,17.21,3.86,0.0
20200917:1910,0.0,0.0,0.0,16.12,4.21,0.0
20200917:2010,0.0,0.0,0.0,15.37,4.07,0.0
20200917:2110,0.0,0.0,0.0,14.75,3.86,0.0
20200917:2210,0.0,0.0,0.0,14.22,3.86,0.0
20200917:2310,0.0,0.0,0.0,13.68,3.66,0.0
20200918:0010,0.0,0.0,0.0,13.2,3.52,0.0
20200918:0110,0.0,0.0,0.0,12.63,3.38,0.0
