Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20220712:1210,1523704.29,950.72,60.26,26.47,1.79,0.0
20220712:1310,982943.49,582.37,56.27,27.42,1.79,0.0
20220712:1410,944208.96,559.3,49.31,27.96,1.66,0.0
20220712:1510,780181.26,458.87,40.78,27.94,1.45,0.0
20220712:1610,434777.22,259.0,31.56,27.71,1.31,0.0
20220712:1710,249317.49,156.48,22.2,27.2,1.31,0.0
20220712:1810,77976.6,58.7,13.09,25.92,0.97,0.0
20220712:1910,22770.09,24.44,4.57,25.15,0.55,0.0
20220712:2010,0.0,0.0,0.0,23.96,0.83,0.0
20220712:2110,0.0,0.0,0.0,23.74,0.69,0.0
20220712:2210,0.0,0.0,0.0,21.43,1.31,0.0
20220712:2310,0.0,0.0,0.0,20.18,1.79,0.0
20220713:0010,0.0,0.0,0.0,20.01,2.0,0.0
20220713:0110,0.0,0.0,0.0,19.38,2.14,0.0
20220713:0210,0.0,0.0,0.0,19.5,2.21,0.0
20220713:0310,0.0,0.0,0.0,19.91,2.34,0.0
20220713:0410,0.0,1.81,3.36,20.04,2.55,0.0
20220713:0510,104322.54,72.37,11.79,20.43,2.55,0.0
20220713:0610,24984.81,25.54,20.84,21.22,2.34,0.0
20220713:0710,566253.15,324.35,30.19,22.4,3.03,0.0
20220713:0810,858503.91,486.34,39.45,22.46,2.69,0.0
20220713:0910,1208614.23,700.24,48.11,23.7,2.9,0.0
20220713:1010,1058497.74,613.61,55.34,25.59,3.24,0.0
20220713:1110,1052868.66,613.09,59.81,27.08,3.72,0.0
20220713:1210,911011.23,528.66,60.12,27.8,3.93,0.0
20220713:1310,668360.97,387.2,56.15,27.98,4.07,0.0
20220713:1410,833173.05,480.32,49.21,27.75,4.21,0.0
20220713:1510,440890.77,258.36,40.69,27.11,4.0,0.0
20220713:1610,256261.56,157.05,31.47,26.23,3.79,0.0
20220713:1710,370711.83,238.39,22.12,25.35,3.59,0.0
20220713:1810,90388.26,75.23,13.0,24.34,3.38,0.0
20220713:1910,14095.77,18.1,4.47,22.07,2.76,0.0
20220713:2010,0.0,0.0,0.0,21.13,2.48,0.0
20220713:2110,0.0,0.0,0.0,20.13,2.62,0.0
20220713:2210,0.0,0.0,0.0,19.58,2.62,0.0
20220713:2310,0.0,0.0,0.0,18.91,2.14,0.0
20220714:0010,0.0,0.0,0.0,18.09,2.0,0.0
20220714:0110,0.0,0.0,0.0,17.46,1.86,0.0
20220714:0210,0.0,0.0,0.0,16.55,1.79,0.0
20220714:0310,0.0,0.0,0.0,15.64,1.86,0.0
20220714:0410,0.0,4.53,3.23,14.84,1.86,0.0
20220714:0510,42840.99,35.95,11.66,14.9,1.66,0.0
20220714:0610,323533.68,197.79,20.71,16.03,1.86,0.0
20220714:0710,690115.98,389.01,30.06,17.69,2.07,0.0
20220714:0810,1088788.65,614.91,39.32,18.83,2.07,0.0
20220714:0910,981005.61,554.9,47.97,19.83,2.07,0.0
20220714:1010,1338659.82,785.63,55.19,20.96,2.0,0.0
20220714:1110,615922.86,350.36,59.66,21.45,2.0,0.0
20220714:1210,1283199.54,754.81,59.98,22.14,2.07,0.0
20220714:1310,991502.46,569.55,56.03,22.45,2.21,0.0
20220714:1410,867247.44,494.02,49.11,22.97,2.62,0.0
20220714:1510,826805.73,469.26,40.59,23.08,2.83,0.0
20220714:1610,693115.08,395.32,31.38,22.97,3.45,0.0
20220714:1710,384576.9,244.29,22.03,22.21,3.93,0.0
20220714:1810,81898.5,71.27,12.91,21.13,4.0,0.0
20220714:1910,20878.35,22.63,4.37,19.26,3.59,0.0
20220714:2010,0.0,0.0,0.0,18.11,3.59,0.0
20220714:2110,0.0,0.0,0.0,16.92,3.24,0.0
20220714:2210,0.0,0.0,0.0,15.81,2.76,0.0
20220714:2310,0.0,0.0,0.0,14.79,2.55,0.0
20220715:0010,0.0,0.0,0.0,13.95,2.34,0.0
20220715:0110,0.0,0.0,0.0,13.18,2.07,0.0
20220715:0210,0.0,0.0,0.0,12.45,1.93,0.0
20220715:0310,0.0,0.0,0.0,11.81,1.79,0.0
20220715:0410,5375.31,10.86,3.09,11.23,1.66,0.0
20220715:0510,19032.75,20.81,11.52,11.67,1.38,0.0
20220715:0610,341205.3,220.47,20.58,13.97,1.45,0.0
20220715:0710,765001.2,429.59,29.93,15.85,1.93,0.0
20220715:0810,1116841.77,632.07,39.19,16.99,1.31,0.0
20220715:0910,1364590.5,800.17,47.83,18.21,1.1,0.0
20220715:1010,1567698.78,952.14,55.04,19.54,1.24,0.0
20220715:1110,1511315.7,912.65,59.5,20.45,1.52,0.0
20220715:1210,380585.79,220.41,59.83,20.49,1.66,0.0
20220715:1310,1455232.53,862.29,55.9,20.43,2.0,0.0
20220715:1410,1006382.61,571.12,48.99,20.68,2.34,0.0
20220715:1510,789432.33,444.01,40.49,21.14,2.69,0.0
20220715:1610,631795.02,358.58,31.29,21.31,2.83,0.0
20220715:1710,383077.35,240.11,21.93,21.02,2.9,0.0
20220715:1810,78161.16,69.55,12.81,20.62,2.9,0.0
20220715:1910,20809.14,22.63,4.26,19.62,2.21,0.0
20220715:2010,0.0,0.0,0.0,18.5,1.79,0.0
20220715:2110,0.0,0.0,0.0,17.25,1.38,0.0
20220715:2210,0.0,0.0,0.0,15.9,1.59,0.0
20220715:2310,0.0,0.0,0.0,14.92,1.86,0.0
20220716:0010,0.0,0.0,0.0,14.35,2.07,0.0
20220716:0110,0.0,0.0,0.0,14.26,2.21,0.0
20220716:0210,0.0,0.0,0.0,14.17,2.41,0.0
20220716:0310,0.0,0.0,0.0,14.61,2.41,0.0
20220716:0410,5236.89,10.86,2.94,14.6,2.21,0.0
20220716:0510,101000.46,69.06,11.38,15.04,2.0,0.0
20220716:0610,333961.32,215.95,20.45,16.44,2.34,0.0
20220716:0710,564868.95,317.76,29.79,17.83,2.28,0.0
20220716:0810,1094371.59,614.77,39.05,19.07,2.69,0.0
20220716:0910,1393197.3,801.74,47.69,20.11,2.97,0.0
20220716:1010,1599581.52,942.87,54.89,21.17,3.31,0.0
20220716:1110,1513668.84,890.45,59.34,21.89,3.38,0.0
20220716:1210,1513991.82,894.61,59.68,22.62,3.38,0.0
20220716:1310,1648213.08,985.47,55.76,22.97,3.45,0.0
20220716:1410,1445496.99,843.55,48.88,23.05,3.52,0.0
20220716:1510,1184021.61,676.54,40.39,23.03,3.52,0.0
20220716:1610,821684.19,469.57,31.18,22.65,3.52,0.0
20220716:1710,385638.12,245.77,21.83,21.97,3.52,0.0
20220716:1810,71240.16,66.39,12.7,20.97,3.38,0.0
20220716:1910,19517.22,21.72,4.14,19.39,2.69,0.0
20220716:2010,0.0,0.0,0.0,17.96,2.55,0.0
20220716:2110,0.0,0.0,0.0,16.63,2.28,0.0
20220716:2210,0.0,0.0,0.0,15.46,2.14,0.0
20220716:2310,0.0,0.0,0.0,14.36,2.0,0.0
20220717:0010,0.0,0.0,0.0,13.23,1.86,0.0
20220717:0110,0.0,0.0,0.0,12.11,1.79,0.0
20220717:0210,0.0,0.0,0.0,11.15,1.66,0.0
20220717:0310,0.0,0.0,0.0,10.43,1.66,0.0
20220717:0410,7682.31,12.67,2.8,9.93,1.72,0.0
20220717:0510,57328.95,44.32,11.24,10.75,1.31,0.0
20220717:0610,332830.89,213.96,20.31,13.91,1.17,0.0
20220717:0710,749567.37,426.25,29.66,16.27,0.76,0.0
20220717:0810,1093587.21,627.91,38.91,18.42,0.76,0.0
20220717:0910,1306338.75,771.08,47.54,20.18,1.03,0.0
20220717:1010,1523635.08,937.0,54.73,21.67,1.03,0.0
20220717:1110,1602972.81,1007.71,59.18,23.06,1.1,0.0
20220717:1210,1626781.05,1024.74,59.52,24.27,1.45,0.0
20220717:1310,1568875.35,984.79,55.62,25.13,1.38,0.0
20220717:1410,1380716.43,842.8,48.75,25.75,1.45,0.0
20220717:1510,1116588.0,660.57,40.27,26.07,1.66,0.0
20220717:1610,749867.28,439.95,31.08,26.08,1.93,0.0
20220717:1710,373064.97,242.78,21.72,25.72,2.34,0.0
20220717:1810,85359.0,72.65,12.58,25.02,2.34,0.0
20220717:1910,17717.76,20.82,4.02,23.8,1.86,0.0
20220717:2010,0.0,0.0,0.0,22.35,2.14,0.0
20220717:2110,0.0,0.0,0.0,21.37,2.0,0.0
20220717:2210,0.0,0.0,0.0,20.03,1.66,0.0
20220717:2310,0.0,0.0,0.0,18.82,2.07,0.0
20220718:0010,0.0,0.0,0.0,17.87,2.07,0.0
20220718:0110,0.0,0.0,0.0,16.95,1.86,0.0
20220718:0210,0.0,0.0,0.0,16.11,1.72,0.0
20220718:0310,0.0,0.0,0.0,15.57,1.93,0.0
20220718:0410,5213.82,10.86,2.64,15.21,2.14,0.0
20220718:0510,79453.08,57.02,11.1,15.78,1.86,0.0
20220718:0610,324387.27,215.48,20.17,18.9,1.31,0.0
20220718:0710,707303.13,408.9,29.52,21.0,1.31,0.0
20220718:0810,1030329.27,602.83,38.76,23.93,1.17,0.0
20220718:0910,1249886.46,755.08,47.39,26.57,1.45,0.0
20220718:1010,1481393.91,927.59,54.57,28.71,1.86,0.0
20220718:1110,1570767.09,1004.58,59.0,30.16,2.0,0.0
20220718:1210,1636585.8,1061.58,59.35,31.23,2.14,0.0
20220718:1310,1508431.95,965.74,55.47,31.99,2.0,0.0
20220718:1410,1325071.59,830.26,48.62,32.56,1.86,0.0
20220718:1510,1070125.02,654.33,40.15,32.83,1.72,0.0
20220718:1610,748321.59,457.03,30.96,32.81,1.45,0.0
20220718:1710,357677.28,243.21,21.6,32.48,1.24,0.0
20220718:1810,81760.08,71.58,12.46,30.96,0.9,0.0
20220718:1910,14603.31,19.01,3.89,30.0,1.17,0.0
20220718:2010,0.0,0.0,0.0,27.38,1.79,0.0
20220718:2110,0.0,0.0,0.0,25.14,2.0,0.0
20220718:2210,0.0,0.0,0.0,23.89,2.41,0.0
20220718:2310,0.0,0.0,0.0,22.43,2.28,0.0
20220719:0010,0.0,0.0,0.0,21.19,2.14,0.0
20220719:0110,0.0,0.0,0.0,20.23,2.21,0.0
20220719:0210,0.0,0.0,0.0,19.44,2.28,0.0
20220719:0310,0.0,0.0,0.0,18.78,2.28,0.0
20220719:0410,484.47,6.34,2.49,18.18,2.21,0.0
20220719:0510,94610.07,66.07,10.95,18.48,1.86,0.0
20220719:0610,313267.53,205.27,20.02,21.8,1.38,0.0
20220719:0710,694407.0,409.47,29.37,25.78,1.86,0.0
20220719:0810,1038103.86,616.29,38.62,28.4,1.93,0.0
20220719:0910,1275240.39,790.81,47.24,30.81,1.52,0.0
20220719:1010,1455370.95,936.98,54.4,32.86,1.66,0.0
20220719:1110,1563638.46,1021.59,58.83,34.56,2.28,0.0
20220719:1210,1603111.23,1044.85,59.18,35.69,2.97,0.0
20220719:1310,1534201.14,986.18,55.32,36.38,3.31,0.0
20220719:1410,1328139.9,829.56,48.48,36.74,3.59,0.0
20220719:1510,1076630.76,656.87,40.03,36.81,3.79,0.0
20220719:1610,746614.41,456.21,30.84,36.59,3.93,0.0
20220719:1710,356108.52,244.99,21.48,36.04,3.79,0.0
20220719:1810,67895.01,65.84,12.34,34.68,2.97,0.0
20220719:1910,14395.68,19.01,3.76,32.54,2.48,0.0
20220719:2010,0.0,0.0,0.0,30.29,2.69,0.0
20220719:2110,0.0,0.0,0.0,28.61,2.9,0.0
20220719:2210,0.0,0.0,0.0,27.37,2.97,0.0
20220719:2310,0.0,0.0,0.0,26.41,3.03,0.0
20220720:0010,0.0,0.0,0.0,25.63,2.9,0.0
20220720:0110,0.0,0.0,0.0,24.86,2.97,0.0
20220720:0210,0.0,0.0,0.0,24.06,2.97,0.0
20220720:0310,0.0,0.0,0.0,22.86,2.21,0.0
20220720:0410,0.0,0.91,2.33,21.96,2.21,0.0
20220720:0510,94517.79,66.97,10.79,22.28,2.97,0.0
20220720:0610,232707.09,144.91,19.87,22.96,3.72,0.0
20220720:0710,456855.21,263.62,29.23,23.64,4.62,0.0
20220720:0810,412906.86,239.12,38.47,23.97,4.55,0.0
20220720:0910,449265.18,259.51,47.08,24.41,4.41,0.0
20220720:1010,1451564.4,865.31,54.23,25.44,3.24,0.0
20220720:1110,832919.28,484.15,58.64,26.56,2.55,0.0
20220720:1210,1311760.2,782.73,59.0,26.99,3.1,0.0
20220720:1310,968409.39,561.0,55.15,26.29,3.24,0.0
20220720:1410,800598.21,462.83,48.34,26.05,2.48,0.0
20220720:1510,1029406.47,603.98,39.9,27.08,2.21,0.0
20220720:1610,737640.18,434.89,30.72,27.59,2.28,0.0
20220720:1710,58367.1,47.3,21.35,27.83,2.69,0.0
20220720:1810,7543.89,13.24,12.21,26.17,3.1,0.0
20220720:1910,0.0,2.72,3.62,23.22,1.86,0.0
20220720:2010,0.0,0.0,0.0,21.73,2.21,0.0
20220720:2110,0.0,0.0,0.0,20.46,2.34,0.0
20220720:2210,0.0,0.0,0.0,19.8,2.28,0.0
20220720:2310,0.0,0.0,0.0,19.38,1.86,0.0
20220721:0010,0.0,0.0,0.0,18.99,1.93,0.0
20220721:0110,0.0,0.0,0.0,18.64,2.14,0.0
20220721:0210,0.0,0.0,0.0,18.3,2.34,0.0
20220721:0310,0.0,0.0,0.0,17.98,2.34,0.0
20220721:0410,0.0,2.72,2.17,17.77,2.41,0.0
20220721:0510,7267.05,12.67,10.64,17.97,2.41,0.0
20220721:0610,22516.32,23.65,19.72,18.36,3.45,0.0
20220721:0710,48377.79,39.73,29.08,18.63,3.79,0.0
20220721:0810,140404.02,90.81,38.31,18.81,4.48,0.0
20220721:0910,215750.64,130.55,46.91,18.59,4.21,0.0
20220721:1010,140657.79,90.81,54.05,18.39,4.14,0.0
20220721:1110,206891.76,125.82,58.46,18.27,3.72,0.0
20220721:1210,195772.02,120.14,58.81,18.8,4.41,0.0
20220721:1310,194710.8,120.14,54.99,20.31,6.0,0.0
20220721:1410,212036.37,129.6,48.19,20.93,6.07,0.0
20220721:1510,190488.99,118.25,39.76,20.84,5.38,0.0
20220721:1610,180038.28,112.57,30.58,20.4,4.69,0.0
20220721:1710,158375.55,100.98,21.22,19.93,4.34,0.0
20220721:1810,57813.42,45.41,12.07,19.48,3.86,0.0
20220721:1910,0.0,4.53,3.48,18.3,3.1,0.0
20220721:2010,0.0,0.0,0.0,17.85,2.69,0.0
20220721:2110,0.0,0.0,0.0,17.51,2.34,0.0
20220721:2210,0.0,0.0,0.0,17.32,2.07,0.0
20220721:2310,0.0,0.0,0.0,17.12,1.93,0.0
20220722:0010,0.0,0.0,0.0,16.96,1.86,0.0
20220722:0110,0.0,0.0,0.0,16.65,1.66,0.0
20220722:0210,0.0,0.0,0.0,16.37,1.45,0.0
20220722:0310,0.0,0.0,0.0,16.1,1.24,0.0
20220722:0410,0.0,0.91,2.0,15.78,1.1,0.0
20220722:0510,92372.28,64.26,10.48,16.07,1.03,0.0
20220722:0610,311491.14,202.27,19.57,16.66,1.24,0.0
20220722:0710,626189.01,352.86,28.92,17.14,1.72,0.0
20220722:0810,764678.22,426.86,38.16,17.79,1.45,0.0
20220722:0910,1034228.1,591.0,46.75,18.7,0.97,0.0
20220722:1010,1234752.54,723.64,53.87,19.91,1.1,0.0
20220722:1110,1520659.05,927.32,58.26,20.88,1.24,0.0
20220722:1210,1273533.21,756.21,58.62,21.99,1.38,0.0
20220722:1310,1045486.26,610.16,54.81,22.79,1.31,0.0
20220722:1410,923076.84,532.83,48.04,23.14,1.52,0.0
20220722:1510,659640.51,376.8,39.62,23.26,2.0,0.0
20220722:1610,350364.09,205.91,30.45,23.01,2.62,0.0
20220722:1710,60120.42,47.3,21.08,22.29,2.97,0.0
20220722:1810,7797.66,13.24,11.93,21.56,2.76,0.0
20220722:1910,8328.27,13.58,3.33,19.31,2.28,0.0
20220722:2010,0.0,0.0,0.0,18.21,2.62,0.0
20220722:2110,0.0,0.0,0.0,17.4,2.34,0.0
20220722:2210,0.0,0.0,0.0,16.84,2.0,0.0
20220722:2310,0.0,0.0,0.0,16.44,1.59,0.0
20220723:0010,0.0,0.0,0.0,16.05,1.52,0.0
20220723:0110,0.0,0.0,0.0,15.76,1.66,0.0
20220723:0210,0.0,0.0,0.0,15.21,1.66,0.0
20220723:0310,0.0,0.0,0.0,14.84,1.66,0.0
20220723:0410,0.0,1.81,1.83,14.17,1.59,0.0
20220723:0510,86673.99,60.64,10.32,14.18,1.45,0.0
20220723:0610,311029.74,199.78,19.41,15.52,1.59,0.0
20220723:0710,715608.33,406.17,28.77,17.21,1.45,0.0
20220723:0810,1093656.42,622.03,38.0,18.82,1.52,0.0
20220723:0910,1337344.83,793.27,46.58,20.32,0.97,0.0
20220723:1010,1500657.36,936.11,53.69,21.64,0.41,0.0
20220723:1110,1597066.89,1014.73,58.06,22.85,0.69,0.0
20220723:1210,1645859.94,1044.61,58.42,24.03,1.24,0.0
20220723:1310,1564215.21,974.62,54.63,24.72,1.52,0.0
20220723:1410,1267027.47,759.17,47.87,25.23,1.59,0.0
20220723:1510,851813.61,493.82,39.47,25.48,1.79,0.0
20220723:1610,674958.99,393.96,30.3,25.25,1.72,0.0
20220723:1710,360791.73,236.53,20.94,24.85,1.66,0.0
20220723:1810,88242.75,70.81,11.78,24.3,1.03,0.0
20220723:1910,7013.28,12.67,3.17,23.19,1.24,0.0
20220723:2010,0.0,0.0,0.0,22.18,1.45,0.0
20220723:2110,0.0,0.0,0.0,21.05,1.45,0.0
20220723:2210,0.0,0.0,0.0,20.33,1.59,0.0
20220723:2310,0.0,0.0,0.0,19.52,1.79,0.0
20220724:0010,0.0,0.0,0.0,18.93,2.0,0.0
20220724:0110,0.0,0.0,0.0,18.35,2.07,0.0
20220724:0210,0.0,0.0,0.0,17.66,2.14,0.0
20220724:0310,0.0,0.0,0.0,17.23,2.14,0.0
20220724:0410,0.0,0.91,1.66,16.66,2.07,0.0
20220724:0510,75831.09,55.21,10.15,16.74,1.79,0.0
20220724:0610,300878.94,199.98,19.25,18.67,1.86,0.0
20220724:0710,721491.18,413.9,28.61,20.07,2.07,0.0
20220724:0810,1083344.13,620.44,37.83,21.93,2.21,0.0
20220724:0910,1303085.88,764.4,46.4,23.93,2.55,0.0
20220724:1010,1560247.17,946.34,53.5,25.53,2.9,0.0
20220724:1110,1638869.73,1015.0,57.86,26.74,2.83,0.0
20220724:1210,1654257.42,1033.39,58.22,27.72,2.83,0.0
20220724:1310,1565645.55,969.74,54.45,28.5,2.83,0.0
20220724:1410,1354716.54,818.76,47.71,29.11,2.9,0.0
20220724:1510,1104706.95,653.85,39.31,29.47,2.97,0.0
20220724:1610,766939.08,454.96,30.15,29.6,3.1,0.0
20220724:1710,350640.93,234.55,20.79,29.45,3.1,0.0
20220724:1810,92026.23,72.59,11.63,28.84,2.28,0.0
20220724:1910,5744.43,11.77,3.01,27.43,1.79,0.0
20220724:2010,0.0,0.0,0.0,25.73,2.07,0.0
20220724:2110,0.0,0.0,0.0,24.25,2.21,0.0
20220724:2210,0.0,0.0,0.0,22.98,2.21,0.0
20220724:2310,0.0,0.0,0.0,22.0,2.28,0.0
20220725:0010,0.0,0.0,0.0,21.24,2.28,0.0
20220725:0110,0.0,0.0,0.0,20.72,2.41,0.0
20220725:0210,0.0,0.0,0.0,20.49,2.55,0.0
20220725:0310,0.0,0.0,0.0,20.38,2.62,0.0
20220725:0410,0.0,0.91,1.48,20.33,2.55,0.0
20220725:0510,47962.53,39.82,9.99,20.62,2.41,0.0
20220725:0610,213974.25,134.07,19.09,21.7,2.28,0.0
20220725:0710,413668.17,238.54,28.45,21.25,3.03,0.0
20220725:0810,994340.07,560.07,37.67,21.78,3.38,0.0
20220725:0910,1301263.35,752.36,46.23,22.89,3.17,0.0
20220725:1010,1323272.13,768.66,53.3,24.03,3.79,0.0
20220725:1110,0.0,0.0,0.0,24.74,4.97,0.0
20220725:1210,613592.79,348.64,58.01,25.04,6.07,0.0
20220725:1310,1162128.18,660.72,54.25,25.11,5.86,0.0
20220725:1410,1133567.52,641.07,47.53,25.18,6.14,0.0
20220725:1510,536308.29,305.25,39.15,24.85,6.28,0.0
20220725:1610,589161.66,335.16,30.0,24.34,6.34,0.0
20220725:1710,353939.94,225.52,20.64,23.32,5.79,0.0
20220725:1810,47408.85,39.73,11.46,22.49,5.24,0.0
20220725:1910,0.0,2.72,2.84,20.5,4.21,0.0
20220725:2010,0.0,0.0,0.0,19.87,4.34,0.0
20220725:2110,0.0,0.0,0.0,19.27,3.86,0.0
20220725:2210,0.0,0.0,0.0,18.79,3.86,0.0
20220725:2310,0.0,0.0,0.0,18.24,3.59,0.0
20220726:0010,0.0,0.0,0.0,17.64,3.38,0.0
20220726:0110,0.0,0.0,0.0,17.28,3.03,0.0
20220726:0210,0.0,0.0,0.0,17.1,2.69,0.0
20220726:0310,0.0,0.0,0.0,16.97,2.55,0.0
20220726:0410,0.0,0.0,0.0,16.7,2.48,0.0
20220726:0510,33935.97,30.77,9.82,16.68,2.34,0.0
20220726:0610,290820.42,183.66,18.93,17.53,2.55,0.0
20220726:0710,549850.38,310.01,28.28,18.58,3.03,0.0
20220726:0810,304616.28,178.02,37.5,19.37,3.1,0.0
20220726:0910,527564.76,297.2,46.05,19.82,2.97,0.0
20220726:1010,991963.86,560.54,53.11,21.03,3.03,0.0
20220726:1110,334261.23,194.87,57.44,20.73,3.1,0.0
20220726:1210,253954.56,152.3,57.8,20.89,3.31,0.0
20220726:1310,458285.55,261.72,54.05,21.44,3.45,0.0
20220726:1410,182760.54,114.46,47.35,21.01,3.59,0.0
20220726:1510,182898.96,114.46,38.98,20.87,3.66,0.0
20220726:1610,354770.46,205.23,29.84,20.41,3.72,0.0
20220726:1710,170210.46,107.39,20.47,19.72,3.66,0.0
20220726:1810,88311.96,63.21,11.3,19.15,3.59,0.0
20220726:1910,0.0,3.62,2.66,17.89,3.24,0.0
20220726:2010,0.0,0.0,0.0,17.35,2.76,0.0
20220726:2110,0.0,0.0,0.0,16.78,2.55,0.0
20220726:2210,0.0,0.0,0.0,16.11,2.34,0.0
20220726:2310,0.0,0.0,0.0,15.34,2.28,0.0
20220727:0010,0.0,0.0,0.0,14.82,2.21,0.0
20220727:0110,0.0,0.0,0.0,14.26,1.93,0.0
20220727:0210,0.0,0.0,0.0,13.72,1.79,0.0
20220727:0310,0.0,0.0,0.0,13.34,1.66,0.0
20220727:0410,0.0,0.0,0.0,12.95,1.52,0.0
20220727:0510,82152.27,57.92,9.64,13.16,1.38,0.0
20220727:0610,309437.91,204.39,18.76,14.51,1.66,0.0
20220727:0710,735748.44,412.11,28.12,15.34,2.21,0.0
20220727:0810,874814.4,483.25,37.33,16.65,2.28,0.0
20220727:0910,617814.6,344.0,45.86,17.98,2.41,0.0
20220727:1010,1040480.07,585.49,52.9,18.97,2.62,0.0
20220727:1110,1136358.99,646.48,57.22,19.68,2.62,0.0
20220727:1210,1044309.69,593.25,57.58,20.18,2.48,0.0
20220727:1310,1315612.89,762.11,53.85,20.33,2.48,0.0
20220727:1410,682064.55,383.16,47.17,20.43,2.62,0.0
20220727:1510,695537.43,390.21,38.81,20.62,2.69,0.0
20220727:1610,539907.21,306.23,29.67,20.31,2.62,0.0
20220727:1710,291212.61,176.64,20.31,20.04,2.62,0.0
20220727:1810,96894.0,71.26,11.13,19.6,2.62,0.0
20220727:1910,5075.4,10.86,2.48,18.72,2.48,0.0
20220727:2010,0.0,0.0,0.0,17.94,2.48,0.0
20220727:2110,0.0,0.0,0.0,17.26,2.69,0.0
20220727:2210,0.0,0.0,0.0,16.91,2.62,0.0
20220727:2310,0.0,0.0,0.0,16.54,2.9,0.0
20220728:0010,0.0,0.0,0.0,16.0,3.17,0.0
20220728:0110,0.0,0.0,0.0,15.45,3.17,0.0
20220728:0210,0.0,0.0,0.0,14.67,2.97,0.0
20220728:0310,0.0,0.0,0.0,13.98,2.9,0.0
20220728:0410,0.0,0.0,0.0,13.4,2.9,0.0
20220728:0510,69048.51,50.68,9.47,13.36,2.9,0.0
20220728:0610,289759.2,178.86,18.59,14.32,2.97,0.0
20220728:0710,730996.02,408.51,27.95,16.17,3.24,0.0
20220728:0810,1062119.73,587.8,37.15,18.12,3.59,0.0
20220728:0910,1284191.55,724.34,45.68,19.85,3.86,0.0
20220728:1010,1563799.95,908.51,52.7,21.07,4.0,0.0
20220728:1110,1651050.69,978.98,57.0,22.19,3.79,0.0
20220728:1210,785464.29,446.3,57.35,23.22,3.24,0.0
20220728:1310,282699.78,170.28,53.64,24.21,2.69,0.0
20220728:1410,1129437.99,658.55,46.97,24.79,2.48,0.0
20220728:1510,684348.48,392.41,38.63,24.81,2.48,0.0
20220728:1610,396896.28,232.88,29.5,24.66,2.76,0.0
20220728:1710,201447.24,127.09,20.13,24.08,2.76,0.0
20220728:1810,15133.92,18.92,10.95,23.12,2.83,0.0
20220728:1910,0.0,0.91,2.3,21.53,3.38,0.0
20220728:2010,0.0,0.0,0.0,20.99,3.17,0.0
20220728:2110,0.0,0.0,0.0,20.29,2.83,0.0
20220728:2210,0.0,0.0,0.0,19.54,2.76,0.0
20220728:2310,0.0,0.0,0.0,18.73,2.62,0.0
20220729:0010,0.0,0.0,0.0,18.0,2.48,0.0
20220729:0110,0.0,0.0,0.0,16.79,2.41,0.0
20220729:0210,0.0,0.0,0.0,15.42,2.55,0.0
20220729:0310,0.0,0.0,0.0,14.65,2.62,0.0
20220729:0410,0.0,0.0,0.0,14.22,2.48,0.0
20220729:0510,78461.07,56.11,9.29,14.25,2.07,0.0
20220729:0610,296311.08,193.88,18.42,14.81,1.86,0.0
20220729:0710,705642.09,398.48,27.78,16.88,2.07,0.0
20220729:0810,1082006.07,613.31,36.98,18.69,1.66,0.0
20220729:0910,1363552.35,794.53,45.49,20.43,2.07,0.0
20220729:1010,1548689.1,934.38,52.49,21.91,2.0,0.0
20220729:1110,1629157.26,1008.14,56.77,23.02,1.79,0.0
20220729:1210,1628949.63,1013.93,57.12,23.62,1.72,0.0
20220729:1310,1220172.3,721.74,53.42,24.2,1.93,0.0
20220729:1410,1218072.93,714.9,46.78,24.34,2.28,0.0
20220729:1510,978029.58,562.09,38.45,24.47,2.62,0.0
20220729:1610,557971.02,321.99,29.32,24.19,2.83,0.0
20220729:1710,348887.61,228.1,19.96,23.8,2.83,0.0
20220729:1810,79660.71,63.47,10.77,23.13,2.55,0.0
20220729:1910,0.0,1.81,2.1,21.83,2.55,0.0
20220729:2010,0.0,0.0,0.0,20.25,2.41,0.0
20220729:2110,0.0,0.0,0.0,18.91,2.21,0.0
20220729:2210,0.0,0.0,0.0,17.74,1.93,0.0
20220729:2310,0.0,0.0,0.0,16.54,1.93,0.0
20220730:0010,0.0,0.0,0.0,15.57,2.07,0.0
20220730:0110,0.0,0.0,0.0,14.74,2.07,0.0
20220730:0210,0.0,0.0,0.0,13.93,1.86,0.0
20220730:0310,0.0,0.0,0.0,13.23,1.79,0.0
20220730:0410,0.0,0.0,0.0,12.75,1.86,0.0
20220730:0510,77284.5,55.21,9.11,12.99,1.66,0.0
20220730:0610,289574.64,189.62,18.24,15.47,1.93,0.0
20220730:0710,635809.2,359.81,27.6,16.88,1.31,0.0
20220730:0810,1066779.87,608.47,36.8,18.66,1.1,0.0
20220730:0910,1336006.77,788.43,45.29,20.28,1.17,0.0
20220730:1010,1536692.7,933.43,52.28,22.03,1.66,0.0
20220730:1110,1237820.85,731.77,56.53,23.4,1.86,0.0
20220730:1210,923861.22,536.77,56.88,24.42,1.79,0.0
20220730:1310,1303870.26,777.97,53.2,25.12,2.21,0.0
