Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 39 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	31.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200503:1610,333084.66,233.81,25.5,15.69,1.72,0.0
20200503:1710,78184.23,66.53,16.14,15.46,1.72,0.0
20200503:1810,11581.14,17.84,6.94,14.67,1.45,0.0
20200503:1910,0.0,0.0,0.0,14.73,0.48,0.0
20200503:2010,0.0,0.0,0.0,13.64,0.69,0.0
20200503:2110,0.0,0.0,0.0,12.28,0.83,0.0
20200503:2210,0.0,0.0,0.0,11.49,1.17,0.0
20200503:2310,0.0,0.0,0.0,11.12,1.66,0.0
20200504:0010,0.0,0.0,0.0,10.72,1.93,0.0
20200504:0110,0.0,0.0,0.0,10.45,2.0,0.0
20200504:0210,0.0,0.0,0.0,10.32,1.93,0.0
20200504:0310,0.0,0.0,0.0,10.06,1.93,0.0
20200504:0410,0.0,0.0,0.0,9.94,1.86,0.0
20200504:0510,12365.52,18.23,8.52,9.91,1.86,0.0
20200504:0610,31075.29,32.81,17.76,10.02,1.93,0.0
20200504:0710,141765.15,105.72,27.12,10.15,2.9,0.0
20200504:0810,189727.68,135.8,36.17,10.36,2.69,0.0
20200504:0910,507540.0,332.77,44.34,10.82,2.9,0.0
20200504:1010,644852.64,421.7,50.77,11.86,2.83,0.0
20200504:1110,1112989.08,737.36,54.31,13.47,2.97,0.0
20200504:1210,862218.18,571.43,54.01,15.26,3.03,0.0
20200504:1310,1109828.49,742.67,49.95,16.0,3.03,0.0
20200504:1410,841708.95,558.42,43.18,16.54,3.31,0.0
20200504:1510,594121.71,396.85,34.83,16.71,3.59,0.0
20200504:1610,390898.08,272.69,25.71,16.43,3.79,0.0
20200504:1710,147694.14,130.33,16.34,15.77,4.0,0.0
20200504:1810,35366.31,36.54,7.15,14.72,3.66,0.0
20200504:1910,0.0,0.0,0.0,13.17,3.24,0.0
20200504:2010,0.0,0.0,0.0,11.69,3.31,0.0
20200504:2110,0.0,0.0,0.0,10.52,3.24,0.0
20200504:2210,0.0,0.0,0.0,9.42,3.24,0.0
20200504:2310,0.0,0.0,0.0,8.46,3.45,0.0
20200505:0010,0.0,0.0,0.0,7.67,3.72,0.0
20200505:0110,0.0,0.0,0.0,6.97,3.72,0.0
20200505:0210,0.0,0.0,0.0,6.4,3.38,0.0
20200505:0310,0.0,0.0,0.0,5.89,3.17,0.0
20200505:0410,0.0,0.0,0.0,5.41,3.03,0.0
20200505:0510,54675.9,48.84,8.76,5.36,2.97,0.0
20200505:0610,211805.67,150.51,18.0,6.31,3.45,0.0
20200505:0710,514276.44,332.24,27.35,7.5,4.21,0.0
20200505:0810,819054.21,521.36,36.41,8.95,4.07,0.0
20200505:0910,1175947.11,760.43,44.59,10.53,3.93,0.0
20200505:1010,1510738.95,1006.31,51.05,11.96,3.66,0.0
20200505:1110,1581217.8,1069.98,54.6,13.16,3.45,0.0
20200505:1210,1539668.73,1043.14,54.29,14.04,3.45,0.0
20200505:1310,1420189.2,954.2,50.2,14.65,3.52,0.0
20200505:1410,1202500.68,795.58,43.41,14.86,3.72,0.0
20200505:1510,890109.81,586.73,35.04,15.06,3.86,0.0
20200505:1610,507955.26,355.89,25.91,14.82,3.79,0.0
20200505:1710,131522.07,130.42,16.55,14.36,3.59,0.0
20200505:1810,35573.94,36.54,7.36,13.61,3.03,0.0
20200505:1910,0.0,0.0,0.0,12.27,2.28,0.0
20200505:2010,0.0,0.0,0.0,10.73,2.21,0.0
20200505:2110,0.0,0.0,0.0,9.27,2.14,0.0
20200505:2210,0.0,0.0,0.0,7.95,2.28,0.0
20200505:2310,0.0,0.0,0.0,7.03,2.48,0.0
20200506:0010,0.0,0.0,0.0,6.48,2.62,0.0
20200506:0110,0.0,0.0,0.0,6.07,2.69,0.0
20200506:0210,0.0,0.0,0.0,5.66,2.62,0.0
20200506:0310,0.0,0.0,0.0,5.34,2.55,0.0
20200506:0410,0.0,0.0,0.0,4.92,2.48,0.0
20200506:0510,42448.8,44.64,8.99,5.0,2.34,0.0
20200506:0610,322933.86,239.39,18.22,7.01,2.14,0.0
20200506:0710,722437.05,472.76,27.58,9.56,2.41,0.0
20200506:0810,1061335.35,696.47,36.65,11.84,2.34,0.0
20200506:0910,1312267.74,882.34,44.85,13.71,2.41,0.0
20200506:1010,1461599.85,1003.05,51.32,14.83,2.41,0.0
20200506:1110,1518721.17,1058.36,54.88,15.72,2.21,0.0
20200506:1210,1472719.59,1031.74,54.56,16.53,1.93,0.0
20200506:1310,1354370.49,944.37,50.46,17.12,1.66,0.0
20200506:1410,1145148.66,786.57,43.64,17.53,1.52,0.0
20200506:1510,853843.77,580.93,35.25,17.7,1.52,0.0
20200506:1610,490145.22,351.14,26.11,17.58,1.72,0.0
20200506:1710,132029.61,131.13,16.75,17.2,1.86,0.0
20200506:1810,40810.83,40.79,7.57,16.41,1.72,0.0
20200506:1910,0.0,0.0,0.0,14.79,2.0,0.0
20200506:2010,0.0,0.0,0.0,12.81,2.34,0.0
20200506:2110,0.0,0.0,0.0,11.34,2.62,0.0
20200506:2210,0.0,0.0,0.0,10.17,2.62,0.0
20200506:2310,0.0,0.0,0.0,9.21,2.48,0.0
20200507:0010,0.0,0.0,0.0,8.33,2.28,0.0
20200507:0110,0.0,0.0,0.0,7.45,2.07,0.0
20200507:0210,0.0,0.0,0.0,6.47,1.86,0.0
20200507:0310,0.0,0.0,0.0,5.55,1.79,0.0
20200507:0410,0.0,0.0,0.0,4.77,1.72,0.0
20200507:0510,46855.17,47.78,9.22,5.09,1.38,0.0
20200507:0610,316082.07,234.85,18.45,8.19,0.97,0.0
20200507:0710,695837.34,464.27,27.8,11.41,1.03,0.0
20200507:0810,1023039.15,690.63,36.88,14.22,0.97,0.0
20200507:0910,1256576.76,878.82,45.09,16.47,0.83,0.0
20200507:1010,1378755.48,993.57,51.58,17.81,0.62,0.0
20200507:1110,1429763.25,1047.6,55.16,18.87,0.55,0.0
20200507:1210,1376056.29,1008.1,54.83,19.71,0.48,0.0
20200507:1310,1179061.56,845.41,50.7,20.36,0.48,0.0
20200507:1410,1072224.39,759.87,43.86,20.74,0.48,0.0
20200507:1510,630526.17,438.28,35.46,20.84,0.55,0.0
20200507:1610,292804.44,211.99,26.31,20.66,0.69,0.0
20200507:1710,142757.16,114.01,16.95,20.28,0.83,0.0
20200507:1810,33313.08,35.69,7.78,19.32,1.03,0.0
20200507:1910,0.0,0.0,0.0,17.44,1.72,0.0
20200507:2010,0.0,0.0,0.0,15.33,2.0,0.0
20200507:2110,0.0,0.0,0.0,13.75,2.0,0.0
20200507:2210,0.0,0.0,0.0,12.34,1.93,0.0
20200507:2310,0.0,0.0,0.0,11.23,1.79,0.0
20200508:0010,0.0,0.0,0.0,10.27,1.72,0.0
20200508:0110,0.0,0.0,0.0,9.34,1.79,0.0
20200508:0210,0.0,0.0,0.0,8.38,1.79,0.0
20200508:0310,0.0,0.0,0.0,7.64,1.79,0.0
20200508:0410,0.0,0.0,0.0,7.31,1.66,0.0
20200508:0510,54214.5,52.78,9.44,7.99,1.31,0.0
20200508:0610,304777.77,227.76,18.66,10.7,0.97,0.0
20200508:0710,669791.31,453.77,28.02,14.0,0.69,0.0
20200508:0810,915763.65,621.21,37.1,16.85,1.17,0.0
20200508:0910,1230853.71,852.22,45.33,18.76,1.86,0.0
20200508:1010,1357208.1,960.53,51.84,20.01,1.79,0.0
20200508:1110,1390521.18,999.72,55.43,20.89,1.52,0.0
20200508:1210,1256438.34,894.92,55.1,21.53,1.52,0.0
20200508:1310,637931.64,441.67,50.95,21.89,1.45,0.0
20200508:1410,627457.86,434.64,44.08,22.37,1.52,0.0
20200508:1510,590361.3,409.84,35.67,22.6,1.72,0.0
20200508:1610,386030.31,278.44,26.51,22.34,2.0,0.0
20200508:1710,159805.89,135.01,17.15,21.8,2.14,0.0
20200508:1810,36450.6,38.24,7.98,20.8,2.14,0.0
20200508:1910,0.0,0.0,0.0,19.39,2.14,0.0
20200508:2010,0.0,0.0,0.0,18.17,2.34,0.0
20200508:2110,0.0,0.0,0.0,17.08,2.34,0.0
20200508:2210,0.0,0.0,0.0,15.84,2.28,0.0
20200508:2310,0.0,0.0,0.0,14.46,2.21,0.0
20200509:0010,0.0,0.0,0.0,13.2,2.28,0.0
20200509:0110,0.0,0.0,0.0,12.27,2.34,0.0
20200509:0210,0.0,0.0,0.0,11.58,2.28,0.0
20200509:0310,0.0,0.0,0.0,11.06,2.28,0.0
20200509:0410,0.0,0.0,0.0,10.74,2.34,0.0
20200509:0510,60974.01,54.42,9.66,11.12,2.21,0.0
20200509:0610,219234.21,160.15,18.88,12.77,1.93,0.0
20200509:0710,592529.88,398.38,28.24,15.29,2.34,0.0
20200509:0810,888356.49,595.65,37.32,17.44,2.41,0.0
20200509:0910,1170018.12,802.36,45.57,19.54,2.55,0.0
20200509:1010,1395850.35,980.7,52.1,21.41,2.83,0.0
20200509:1110,1408146.66,1001.07,55.7,22.81,2.76,0.0
20200509:1210,1398180.42,1002.75,55.36,23.84,2.48,0.0
20200509:1310,1286290.92,918.0,51.19,24.49,2.28,0.0
20200509:1410,1073262.54,755.92,44.3,24.73,2.07,0.0
20200509:1510,789916.8,553.03,35.87,24.81,2.0,0.0
20200509:1610,454271.37,335.01,26.7,24.72,1.93,0.0
20200509:1710,142687.95,135.25,17.34,24.28,1.86,0.0
20200509:1810,46255.35,45.88,8.18,23.15,1.79,0.0
20200509:1910,0.0,0.0,0.0,21.09,2.0,0.0
20200509:2010,0.0,0.0,0.0,19.2,2.21,0.0
20200509:2110,0.0,0.0,0.0,17.58,2.28,0.0
20200509:2210,0.0,0.0,0.0,16.34,2.14,0.0
20200509:2310,0.0,0.0,0.0,15.44,2.14,0.0
20200510:0010,0.0,0.0,0.0,14.78,2.0,0.0
20200510:0110,0.0,0.0,0.0,13.86,1.86,0.0
20200510:0210,0.0,0.0,0.0,12.87,1.66,0.0
20200510:0310,0.0,0.0,0.0,12.1,1.59,0.0
20200510:0410,0.0,0.0,0.0,11.53,1.59,0.0
20200510:0510,13288.32,19.14,9.87,11.77,1.38,0.0
20200510:0610,45355.62,43.75,19.08,14.51,1.1,0.0
20200510:0710,135951.51,104.81,28.44,15.94,1.1,0.0
20200510:0810,250424.85,178.97,37.54,16.31,0.55,0.0
20200510:0910,500734.35,343.38,45.8,17.03,0.28,0.0
20200510:1010,192150.03,142.18,52.35,17.36,0.41,0.0
20200510:1110,381647.01,266.09,55.97,18.23,0.69,0.0
20200510:1210,220987.53,161.32,55.62,18.44,0.97,0.0
20200510:1310,505971.24,347.14,51.43,19.06,1.66,0.0
20200510:1410,288282.72,204.43,44.52,19.06,2.62,0.0
20200510:1510,318781.26,223.07,36.07,18.51,3.24,0.0
20200510:1610,184790.7,136.53,26.9,17.21,3.66,0.0
20200510:1710,55460.28,51.04,17.53,16.0,4.62,0.0
20200510:1810,1407.27,7.65,8.38,14.38,5.45,0.0
20200510:1910,0.0,0.0,0.0,12.54,6.14,0.0
20200510:2010,0.0,0.0,0.0,10.32,5.86,0.0
20200510:2110,0.0,0.0,0.0,8.72,5.17,0.0
20200510:2210,0.0,0.0,0.0,7.67,5.24,0.0
20200510:2310,0.0,0.0,0.0,7.07,4.9,0.0
20200511:0010,0.0,0.0,0.0,6.7,4.76,0.0
20200511:0110,0.0,0.0,0.0,6.6,4.41,0.0
20200511:0210,0.0,0.0,0.0,6.6,4.48,0.0
20200511:0310,0.0,0.0,0.0,6.61,4.69,0.0
20200511:0410,0.0,0.85,1.38,6.48,5.38,0.0
20200511:0510,10496.85,16.41,10.08,6.4,5.45,0.0
20200511:0610,323556.75,232.02,19.28,6.54,6.28,0.0
20200511:0710,723475.2,458.78,28.64,7.09,6.9,0.0
20200511:0810,1048462.29,655.43,37.75,8.02,6.9,0.0
20200511:0910,1262159.7,796.9,46.02,9.41,7.17,0.0
20200511:1010,1091257.14,694.55,52.59,10.98,7.1,0.0
20200511:1110,562677.3,366.17,56.22,12.44,7.1,0.0
20200511:1210,766200.84,495.52,55.88,13.77,7.24,0.0
20200511:1310,644298.96,419.3,51.66,14.22,7.52,0.0
20200511:1410,754042.95,486.39,44.73,13.87,7.59,0.0
20200511:1510,712055.55,460.54,36.27,13.45,7.31,0.0
20200511:1610,495682.02,338.66,27.09,12.77,6.83,0.0
20200511:1710,155422.59,138.89,17.72,11.92,6.62,0.0
20200511:1810,44548.17,42.49,8.58,10.8,6.14,0.0
20200511:1910,0.0,0.0,0.0,9.73,5.03,0.0
20200511:2010,0.0,0.0,0.0,8.57,4.69,0.0
20200511:2110,0.0,0.0,0.0,7.58,4.14,0.0
20200511:2210,0.0,0.0,0.0,6.72,3.45,0.0
20200511:2310,0.0,0.0,0.0,5.97,2.76,0.0
20200512:0010,0.0,0.0,0.0,5.13,2.14,0.0
20200512:0110,0.0,0.0,0.0,4.12,1.72,0.0
20200512:0210,0.0,0.0,0.0,2.97,1.66,0.0
20200512:0310,0.0,0.0,0.0,2.09,1.72,0.0
20200512:0410,0.0,2.55,1.59,1.39,1.66,0.0
20200512:0510,48470.07,51.56,10.28,2.16,1.24,0.0
20200512:0610,340859.25,250.42,19.48,5.52,0.83,0.0
20200512:0710,731272.86,478.68,28.84,7.2,0.97,0.0
20200512:0810,940171.71,612.58,37.95,8.44,1.17,0.0
20200512:0910,779996.7,507.73,46.24,9.38,1.45,0.0
20200512:1010,794922.99,519.37,52.83,10.13,1.66,0.0
20200512:1110,275548.08,189.57,56.48,10.42,1.52,0.0
20200512:1210,563692.38,371.94,56.12,11.0,1.52,0.0
20200512:1310,834695.67,549.03,51.89,11.42,1.66,0.0
20200512:1410,526803.45,348.63,44.94,11.72,1.66,0.0
20200512:1510,578803.23,382.55,36.46,11.94,1.66,0.0
20200512:1610,385522.77,263.83,27.27,11.92,1.79,0.0
20200512:1710,157429.68,118.71,17.91,11.76,1.93,0.0
20200512:1810,52899.51,48.43,8.77,11.29,1.93,0.0
20200512:1910,0.0,0.0,0.0,10.48,1.72,0.0
20200512:2010,0.0,0.0,0.0,9.32,1.45,0.0
20200512:2110,0.0,0.0,0.0,7.79,1.59,0.0
20200512:2210,0.0,0.0,0.0,6.33,1.66,0.0
20200512:2310,0.0,0.0,0.0,5.64,1.52,0.0
20200513:0010,0.0,0.0,0.0,5.29,1.31,0.0
20200513:0110,0.0,0.0,0.0,5.91,0.97,0.0
20200513:0210,0.0,0.0,0.0,6.11,0.76,0.0
20200513:0310,0.0,0.0,0.0,5.61,0.83,0.0
20200513:0410,0.0,1.7,1.79,4.7,1.1,0.0
20200513:0510,54237.57,55.16,10.47,3.26,1.24,0.0
20200513:0610,338367.69,249.42,19.67,6.21,0.48,0.0
20200513:0710,729219.63,482.89,29.03,9.15,0.76,0.0
20200513:0810,1006890.15,667.9,38.15,10.86,0.97,0.0
20200513:0910,1185313.53,789.86,46.45,12.06,1.93,0.0
20200513:1010,1100646.63,733.31,53.06,12.94,2.14,0.0
20200513:1110,462322.8,309.3,56.72,13.24,2.34,0.0
20200513:1210,305608.29,209.62,56.37,12.79,2.9,0.0
20200513:1310,118971.99,92.05,52.11,12.26,3.72,0.0
20200513:1410,181168.71,131.24,45.14,12.27,4.34,0.0
20200513:1510,598435.8,389.37,36.65,11.72,4.55,0.0
20200513:1610,410945.91,278.39,27.46,11.77,4.55,0.0
20200513:1710,143034.0,138.17,18.1,11.47,4.48,0.0
20200513:1810,50615.58,46.73,8.96,10.89,4.34,0.0
20200513:1910,0.0,0.0,0.0,10.04,4.0,0.0
20200513:2010,0.0,0.0,0.0,9.15,3.93,0.0
20200513:2110,0.0,0.0,0.0,8.56,3.93,0.0
20200513:2210,0.0,0.0,0.0,7.97,3.72,0.0
20200513:2310,0.0,0.0,0.0,7.45,3.52,0.0
20200514:0010,0.0,0.0,0.0,6.49,3.17,0.0
20200514:0110,0.0,0.0,0.0,5.71,3.03,0.0
20200514:0210,0.0,0.0,0.0,4.82,2.9,0.0
20200514:0310,0.0,0.0,0.0,4.26,2.9,0.0
20200514:0410,276.84,5.95,1.99,3.72,2.97,0.0
20200514:0510,47385.78,52.52,10.66,4.12,2.97,0.0
20200514:0610,351563.73,255.76,19.85,5.54,3.17,0.0
20200514:0710,765854.79,492.24,29.22,7.23,3.52,0.0
20200514:0810,1026038.25,653.07,38.34,9.0,4.34,0.0
20200514:0910,1224601.74,790.41,46.66,10.37,4.34,0.0
20200514:1010,1361383.77,892.75,53.29,11.4,4.14,0.0
20200514:1110,1595844.18,1067.86,56.97,12.23,4.0,0.0
20200514:1210,1569290.61,1053.51,56.61,13.13,3.93,0.0
20200514:1310,1446973.47,965.34,52.34,13.87,3.93,0.0
20200514:1410,1232307.12,810.55,45.34,14.15,4.14,0.0
20200514:1510,913433.58,598.82,36.84,14.25,4.21,0.0
20200514:1610,529156.59,368.07,27.64,14.03,4.21,0.0
20200514:1710,153738.48,142.78,18.28,13.56,4.21,0.0
20200514:1810,48908.4,45.88,9.15,12.77,4.07,0.0
20200514:1910,0.0,0.0,0.0,11.57,3.24,0.0
20200514:2010,0.0,0.0,0.0,9.98,3.52,0.0
20200514:2110,0.0,0.0,0.0,8.67,3.86,0.0
20200514:2210,0.0,0.0,0.0,7.61,3.79,0.0
20200514:2310,0.0,0.0,0.0,6.81,3.59,0.0
20200515:0010,0.0,0.0,0.0,6.12,3.24,0.0
20200515:0110,0.0,0.0,0.0,5.39,2.97,0.0
20200515:0210,0.0,0.0,0.0,4.74,2.83,0.0
20200515:0310,0.0,0.0,0.0,4.17,2.69,0.0
20200515:0410,1591.83,7.65,2.18,3.63,2.48,0.0
20200515:0510,50407.95,54.47,10.84,3.9,2.28,0.0
20200515:0610,350133.39,255.29,20.03,5.66,2.48,0.0
20200515:0710,754089.09,486.91,29.4,7.39,2.83,0.0
20200515:0810,1100531.28,707.95,38.53,9.36,3.31,0.0
20200515:0910,1363044.81,895.26,46.86,10.96,3.38,0.0
20200515:1010,1522204.74,1019.69,53.51,12.4,3.45,0.0
20200515:1110,1586431.62,1075.76,57.2,13.69,3.52,0.0
20200515:1210,1524119.55,1036.46,56.84,14.61,3.31,0.0
20200515:1310,1353009.36,914.45,52.55,15.49,3.1,0.0
20200515:1410,908911.86,602.83,45.54,15.88,3.17,0.0
20200515:1510,707395.41,468.93,37.02,15.58,3.45,0.0
20200515:1610,426933.42,294.6,27.82,15.23,3.59,0.0
20200515:1710,184975.26,143.28,18.46,14.56,3.45,0.0
20200515:1810,55944.75,50.98,9.34,13.89,3.17,0.0
20200515:1910,0.0,0.0,0.0,12.61,2.62,0.0
20200515:2010,0.0,0.0,0.0,11.18,2.21,0.0
20200515:2110,0.0,0.0,0.0,9.91,1.93,0.0
20200515:2210,0.0,0.0,0.0,8.29,1.52,0.0
20200515:2310,0.0,0.0,0.0,8.9,0.76,0.0
20200516:0010,0.0,0.0,0.0,8.58,0.48,0.0
20200516:0110,0.0,0.0,0.0,4.97,1.59,0.0
20200516:0210,0.0,0.0,0.0,3.91,1.79,0.0
20200516:0310,0.0,0.0,0.0,3.88,1.52,0.0
20200516:0410,1614.9,7.65,2.37,3.47,1.52,0.0
20200516:0510,56290.8,57.89,11.02,4.36,1.31,0.0
20200516:0610,339682.68,249.95,20.21,7.85,1.24,0.0
20200516:0710,724882.47,479.59,29.57,10.69,1.59,0.0
20200516:0810,1048554.57,692.1,38.71,12.93,2.28,0.0
20200516:0910,1293696.39,870.69,47.05,14.67,2.62,0.0
20200516:1010,1218488.19,821.0,53.72,16.1,3.1,0.0
20200516:1110,429263.49,291.49,57.43,16.51,3.45,0.0
20200516:1210,851329.14,565.69,57.07,16.66,3.79,0.0
20200516:1310,709217.94,470.28,52.77,16.39,4.0,0.0
20200516:1410,479025.48,321.48,45.74,16.08,4.14,0.0
20200516:1510,435815.37,293.98,37.21,16.11,4.41,0.0
20200516:1610,460407.99,318.0,28.0,15.48,4.55,0.0
20200516:1710,149009.13,142.01,18.64,14.69,4.28,0.0
20200516:1810,63442.5,56.08,9.52,13.77,3.72,0.0
20200516:1910,0.0,0.0,0.0,12.83,3.31,0.0
20200516:2010,0.0,0.0,0.0,11.63,2.55,0.0
20200516:2110,0.0,0.0,0.0,10.4,1.93,0.0
20200516:2210,0.0,0.0,0.0,9.1,1.72,0.0
20200516:2310,0.0,0.0,0.0,7.84,1.66,0.0
20200517:0010,0.0,0.0,0.0,6.75,1.72,0.0
20200517:0110,0.0,0.0,0.0,6.0,1.66,0.0
20200517:0210,0.0,0.0,0.0,5.25,1.72,0.0
20200517:0310,0.0,0.0,0.0,4.54,1.72,0.0
20200517:0410,2330.07,8.5,2.55,4.06,1.72,0.0
20200517:0510,53199.42,56.8,11.2,4.93,1.45,0.0
20200517:0610,336637.44,249.63,20.38,8.72,1.1,0.0
20200517:0710,720222.33,479.66,29.74,11.56,1.31,0.0
20200517:0810,1033697.49,689.97,38.88,13.86,1.66,0.0
20200517:0910,1273810.05,872.5,47.24,15.51,1.66,0.0
20200517:1010,1224094.2,842.81,53.93,16.44,1.66,0.0
20200517:1110,930159.33,629.56,57.66,16.97,1.93,0.0
20200517:1210,883627.14,596.8,57.3,17.58,2.28,0.0
20200517:1310,893685.66,603.9,52.98,18.01,2.34,0.0
20200517:1410,810518.31,546.38,45.93,18.32,2.41,0.0
20200517:1510,780435.03,527.74,37.39,18.58,2.48,0.0
20200517:1610,491391.0,350.68,28.17,18.78,2.76,0.0
20200517:1710,142757.16,140.79,18.81,18.8,2.97,0.0
20200517:1810,54606.69,50.98,9.7,18.45,2.62,0.0
20200517:1910,0.0,0.0,0.0,17.22,2.0,0.0
20200517:2010,0.0,0.0,0.0,15.3,1.86,0.0
20200517:2110,0.0,0.0,0.0,13.52,1.86,0.0
20200517:2210,0.0,0.0,0.0,11.81,1.66,0.0
20200517:2310,0.0,0.0,0.0,12.11,0.97,0.0
20200518:0010,0.0,0.0,0.0,10.08,1.45,0.0
20200518:0110,0.0,0.0,0.0,8.57,2.0,0.0
20200518:0210,0.0,0.0,0.0,8.07,2.14,0.0
20200518:0310,0.0,0.0,0.0,7.66,2.21,0.0
20200518:0410,5490.66,11.9,2.73,7.45,2.28,0.0
20200518:0510,83882.52,71.97,11.36,8.21,2.34,0.0
20200518:0610,313336.74,227.73,20.54,10.53,2.62,0.0
20200518:0710,661047.78,437.39,29.9,12.8,2.9,0.0
20200518:0810,947507.97,625.34,39.05,14.91,2.97,0.0
20200518:0910,1255723.17,849.44,47.42,16.9,2.9,0.0
20200518:1010,1433754.36,987.27,54.13,18.68,3.38,0.0
20200518:1110,1496643.18,1039.67,57.88,20.05,3.72,0.0
20200518:1210,1465014.21,1020.37,57.52,21.2,3.79,0.0
20200518:1310,1344888.72,929.77,53.18,22.01,3.93,0.0
20200518:1410,1142057.28,780.84,46.11,22.59,4.07,0.0
20200518:1510,843116.22,575.34,37.56,22.71,4.14,0.0
20200518:1610,487838.22,352.77,28.34,22.31,4.07,0.0
20200518:1710,173947.8,148.04,18.99,21.43,3.72,0.0
20200518:1810,50546.37,48.43,9.88,20.29,3.03,0.0
20200518:1910,0.0,0.0,0.0,18.81,2.83,0.0
20200518:2010,0.0,0.0,0.0,17.17,2.21,0.0
20200518:2110,0.0,0.0,0.0,15.59,1.72,0.0
20200518:2210,0.0,0.0,0.0,13.74,1.59,0.0
20200518:2310,0.0,0.0,0.0,12.32,1.93,0.0
20200519:0010,0.0,0.0,0.0,11.1,2.14,0.0
20200519:0110,0.0,0.0,0.0,10.37,2.28,0.0
20200519:0210,0.0,0.0,0.0,9.93,2.34,0.0
20200519:0310,0.0,0.0,0.0,9.64,2.28,0.0
20200519:0410,5398.38,11.9,2.9,9.56,2.21,0.0
20200519:0510,77861.25,65.59,11.53,10.18,2.0,0.0
20200519:0610,178446.45,130.99,20.69,12.33,2.0,0.0
20200519:0710,640123.29,429.38,30.06,14.7,2.14,0.0
20200519:0810,1004929.2,674.88,39.21,16.12,1.93,0.0
20200519:0910,1236690.42,853.87,47.6,17.42,1.59,0.0
20200519:1010,1360507.11,962.94,54.33,19.4,1.59,0.0
20200519:1110,1084820.61,752.94,58.09,21.42,2.34,0.0
20200519:1210,1337390.97,940.69,57.73,22.57,2.97,0.0
20200519:1310,1314920.79,917.94,53.38,22.88,3.31,0.0
20200519:1410,1122401.64,772.05,46.3,22.73,3.38,0.0
20200519:1510,824706.36,564.97,37.74,22.98,3.66,0.0
20200519:1610,489683.82,355.31,28.51,22.67,3.79,0.0
20200519:1710,140842.35,141.75,19.16,22.0,3.79,0.0
20200519:1810,49231.38,47.58,10.05,20.83,3.52,0.0
20200519:1910,0.0,0.85,1.55,18.84,3.24,0.0
20200519:2010,0.0,0.0,0.0,17.43,2.62,0.0
20200519:2110,0.0,0.0,0.0,16.31,2.07,0.0
20200519:2210,0.0,0.0,0.0,15.16,1.79,0.0
20200519:2310,0.0,0.0,0.0,13.94,1.79,0.0
20200520:0010,0.0,0.0,0.0,12.82,1.72,0.0
20200520:0110,0.0,0.0,0.0,11.72,1.72,0.0
20200520:0210,0.0,0.0,0.0,10.77,1.79,0.0
20200520:0310,0.0,0.0,0.0,10.11,1.72,0.0
20200520:0410,6275.04,12.75,3.06,9.59,1.59,0.0
20200520:0510,56521.5,60.0,11.68,9.96,1.1,0.0
20200520:0610,326555.85,246.11,20.84,12.67,1.17,0.0
20200520:0710,692007.72,467.82,30.21,15.41,1.66,0.0
20200520:0810,1002945.18,671.31,39.37,17.48,2.9,0.0
20200520:0910,1229907.84,838.4,47.77,19.04,3.03,0.0
20200520:1010,1366113.12,949.43,54.52,20.1,2.9,0.0
20200520:1110,1294919.1,904.04,58.3,21.07,2.76,0.0
20200520:1210,1327932.27,933.93,57.94,22.12,2.76,0.0
20200520:1310,1283314.89,902.03,53.58,22.81,2.62,0.0
20200520:1410,1047493.35,727.81,46.48,23.52,2.55,0.0
20200520:1510,776789.97,537.13,37.9,23.43,2.62,0.0
20200520:1610,454248.3,329.34,28.68,23.33,2.69,0.0
20200520:1710,161836.05,147.07,19.32,22.82,2.83,0.0
20200520:1810,63188.73,57.78,10.23,22.0,2.97,0.0
20200520:1910,0.0,0.85,1.73,20.02,2.48,0.0
20200520:2010,0.0,0.0,0.0,18.66,2.41,0.0
20200520:2110,0.0,0.0,0.0,17.49,2.34,0.0
20200520:2210,0.0,0.0,0.0,16.36,2.28,0.0
20200520:2310,0.0,0.0,0.0,15.36,2.14,0.0
20200521:0010,0.0,0.0,0.0,14.39,2.07,0.0
20200521:0110,0.0,0.0,0.0,13.44,2.0,0.0
20200521:0210,0.0,0.0,0.0,12.44,2.0,0.0
20200521:0310,0.0,0.0,0.0,11.59,1.93,0.0
20200521:0410,2191.65,8.5,3.22,10.86,1.93,0.0
20200521:0510,84966.81,74.67,11.83,11.38,1.52,0.0
20200521:0610,309068.79,229.59,20.99,14.49,1.31,0.0
20200521:0710,618022.23,421.73,30.35,16.9,1.24,0.0
20200521:0810,955028.79,657.33,39.52,19.34,1.17,0.0
20200521:0910,1160074.95,818.79,47.93,21.32,1.24,0.0
20200521:1010,1317158.58,959.23,54.7,22.89,1.03,0.0
20200521:1110,1387914.27,1041.71,58.5,24.28,0.62,0.0
20200521:1210,948822.96,682.71,58.15,25.46,0.76,0.0
20200521:1310,1197125.37,887.49,53.77,26.34,0.55,0.0
20200521:1410,1071555.36,784.1,46.66,26.94,0.55,0.0
20200521:1510,812802.24,584.34,38.07,27.36,0.9,0.0
20200521:1610,477202.95,358.66,28.84,27.36,1.24,0.0
20200521:1710,141234.54,144.41,19.49,27.01,1.79,0.0
